edge_id,src,dst,length_um,radius_um,usage
393303,380741,3729102,21.0317,3.3028,1
393305,380741,3744658,10.116,3.3839,1
393866,381265,382219,1.4142,3.0725,1
394843,382219,383187,1.7321,2.9142,1
394849,382225,385124,7.6811,4.899,1
395011,382385,394335,23.1517,5.2907,1
395023,382397,384335,13.4907,5.2068,1
395836,383187,384131,1.7321,3.1583,1
395916,378173,383266,18.7883,6.0738,1
396595,383905,581854,9.6954,5.5649,1
396826,384131,385115,1.7321,3.3166,1
397035,383401,384335,10.4881,5.2068,1
397853,385115,385116,1.0,3.4611,1
397854,385116,386148,1.7321,3.8643,1
397862,385124,388131,6.1644,4.6856,1
398926,386148,386149,1.0,4.1829,1
398927,386149,387129,1.7321,4.3574,1
399121,386334,6535590,12.2047,3.4155,1
399122,386334,386335,15.3127,3.8241,1
399164,383401,386373,6.4031,5.6081,1
399944,387128,388126,1.7321,4.999,1
399945,387128,387129,1.4142,4.6856,1
400028,383266,387212,17.5784,6.2634,1
400410,387578,3970393,13.7598,3.0956,1
400735,387891,6526888,5.0222,3.8028,1
400736,387891,6533041,11.2052,3.4142,1
400979,388125,388126,1.0,4.999,1
400984,388131,392259,6.4807,4.4155,1
401302,388448,7504982,19.8494,6.2196,1
401486,388627,441863,9.434,4.7775,1
402263,379308,389370,19.7484,7.8717,1
402301,389408,6541951,23.1996,9.6929,1
402634,360398,389719,4.2426,7.6468,1
402637,389719,389722,2.2361,7.5452,1
402638,389723,389724,1.0,6.8541,1
402639,389722,389724,1.4142,6.9942,1
403409,386373,390466,9.0,4.9286,1
405246,392259,3990474,8.0623,5.6436,1
406303,393294,3987352,3.559,7.8648,1
406307,387212,393298,17.1172,6.2634,1
407260,394224,394225,3.6056,6.2237,1
407261,394224,401551,13.0767,5.5076,1
407262,393294,394225,4.3589,7.7973,1
407372,394335,400725,12.0416,5.7604,1
407384,390466,394347,8.2462,4.7856,1
407663,394615,3737489,10.1434,4.3203,2
408924,365798,395826,1.7321,10.0234,1
410031,396888,426061,1.7321,6.0822,1
411055,387578,397886,18.9737,2.3428,1
412206,49620,399015,23.4947,7.5886,1
412352,368829,399159,1.4142,5.9977,1
413983,400725,411393,23.7276,6.9372,1
414848,401551,406362,14.4914,5.6506,1
415247,397886,401935,11.8743,2.118,1
417877,404460,3990474,11.804,5.7554,1
419295,401935,405848,12.7279,2.118,1
419847,406362,409254,11.5758,5.6506,1
420278,406770,406771,1.0,1.9841,1
420279,406771,407685,1.7321,2.3428,1
421208,407685,408672,3.0,3.0275,1
421270,407746,4000118,5.9067,11.4184,1
422208,408672,4008108,3.7417,4.0941,1
422796,409254,414094,13.4907,5.8735,1
424809,404460,411224,16.4317,4.8894,1
424981,411393,427948,24.8193,6.0662,1
425261,411663,4008108,3.7417,4.3528,1
426239,411663,412598,3.1623,4.2976,1
426263,405848,412622,19.0526,2.6992,1
426281,407746,412639,6.4807,10.6536,1
427194,413532,416534,14.8661,3.9263,1
427767,414094,4016555,8.5049,6.5897,1
428189,412598,414504,3.7417,4.5813,1
429847,416112,4014052,6.4031,7.8234,1
430279,416534,420800,16.0312,2.6992,1
430584,340018,416830,9.434,3.0811,1
430856,416112,417096,7.874,8.2453,1
431644,417851,417852,1.0,7.1062,1
