edge_id,src,dst,length_um,radius_um,usage
169291,119687,123111,16.4655,17.6765,1
169307,119698,123139,28.0015,5.7016,1
169329,119715,120025,9.0,5.9407,21
169362,119741,125289,38.614,21.9031,18
169402,92827,119766,68.0891,5.3218,1
169558,119873,128080,127.1928,9.7544,1
170468,120512,500255,88.5645,8.9957,2
171084,119639,120922,22.9427,8.2513,3
171085,120922,720214,15.5824,6.2838,3
171203,121010,122049,114.9174,6.6657,21
171216,121018,503937,41.7878,6.0467,1
171217,121018,504956,20.9178,7.6842,1
172510,121935,718314,10.8934,4.3008,1
173777,122821,503786,74.6661,8.8079,3
173919,122916,124083,26.096,6.6904,1
174235,123139,125634,14.2624,6.5123,1
174348,123226,352129,15.8219,23.6655,1
176873,125019,721267,18.6815,17.1024,18
177247,125289,720326,5.4772,19.2094,18
177334,125353,353437,4.5461,6.8459,4
177452,125436,723460,69.3568,20.746,2
177453,125436,727357,97.3332,19.094,2
177733,125634,720877,12.083,5.0517,1
178365,126069,617174,131.1322,6.9248,1
178652,126269,723627,53.3354,4.511,1
179146,126600,507170,124.7437,10.6301,3
179247,126669,721892,25.2763,20.0856,18
179248,126669,721267,6.4722,19.4646,18
179496,119766,126842,30.1613,4.899,1
180250,127367,720800,33.6799,14.9384,3
180423,127494,133046,118.6128,7.2108,1
181204,128070,128161,7.874,7.4491,1
181335,128161,516562,32.9545,6.733,1
181354,128177,516856,3.559,12.2105,2
181355,128177,130765,63.6553,13.1703,2
181386,128199,721892,3.448,20.1108,18
